,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,class
189,0.0,0.94,0.53,1.0,0.94,0.77,0.79,0.37,0.53,0.0,0.37,0.01,0.5,0.4,1.0,0.57,0.0
190,0.0,0.91,0.45,1.0,0.87,0.92,0.61,0.45,0.3,0.0,0.22,0.04,0.4,0.39,1.0,0.38,0.0
191,0.08,0.9900000000000002,0.48,1.0,0.75,0.68,0.66,0.25,0.63,0.0,1.0,0.25,0.51,0.37,0.0,0.41,0.0
192,0.08999999999999998,0.45,0.0,0.65,0.45,0.89,1.0,1.0,0.88,0.75,0.79,0.5,0.61,0.25,0.52,0.0,1.0
193,0.0,0.88,0.49,1.0,0.87,0.8299999999999998,0.78,0.48,0.74,0.14,0.72,0.0,0.48,0.31,1.0,0.4,0.0
194,0.0,0.9900000000000002,0.4,1.0,0.66,0.66,0.58,0.24,0.38,0.0,0.11,0.37,0.42,0.51,1.0,0.53,0.0
195,0.0,0.87,0.56,1.0,0.8,0.7,0.62,0.35,0.56,0.0,0.11,0.28,0.11,0.43,1.0,0.49,0.0
196,0.0,0.41,0.3,0.6,0.43,0.8499999999999999,0.67,1.0,0.74,0.75,0.76,0.49,0.78,0.24,1.0,0.0,1.0
197,0.0,0.93,0.68,1.0,0.78,0.79,0.65,0.43,0.6,0.08,0.4,0.0,0.3,0.28,1.0,0.37,0.0
198,0.0,1.0,0.6,0.97,1.0,0.73,0.8199999999999998,0.36,0.64,0.0,0.88,0.15,0.89,0.38,0.23,0.4,0.0
199,0.0,0.32,0.29,0.55,0.63,0.78,1.0,1.0,0.9,0.75,0.88,0.5,0.8399999999999999,0.25,0.8,0.0,1.0
200,0.2,0.63,0.42,1.0,0.36,0.88,0.3,0.46,0.23,0.04,0.0,0.02,0.5,0.0,1.0,0.04,1.0
201,0.08,0.8299999999999998,0.69,1.0,1.0,0.69,0.8199999999999998,0.34,0.51,0.0,0.15,0.22,0.0,0.37,0.89,0.39,0.0
202,0.0,0.4,0.3,0.61,0.67,0.8199999999999998,1.0,1.0,0.88,0.75,0.72,0.49,0.56,0.25,0.4,0.0,1.0
203,0.0,0.55,0.4,0.63,0.77,0.79,1.0,1.0,0.91,0.76,0.88,0.5,0.88,0.24,0.94,0.0,1.0
204,0.0,1.0,0.27,1.0,0.64,0.9900000000000002,1.0,0.96,0.78,0.73,0.5,0.47,0.33,0.13,0.36,0.0,0.0
205,0.0,0.92,0.45,1.0,0.53,0.68,0.4,0.33,0.31,0.0,0.05,0.32,0.47,0.43,1.0,0.45,0.0
206,0.0,0.45,0.26,0.66,0.62,0.8399999999999999,1.0,1.0,0.8,0.75,0.57,0.5,0.36,0.25,0.18,0.0,1.0
207,0.17,0.97,0.67,1.0,1.0,0.76,0.73,0.4,0.33,0.06,0.0,0.0,0.15,0.3,0.94,0.29,0.0
208,0.26,1.0,0.8499999999999999,0.9900000000000002,0.89,0.65,0.59,0.31,0.37,0.0,0.0,0.31,0.23,0.48,1.0,0.49,0.0
209,0.05,0.8499999999999999,0.44,1.0,0.72,0.71,0.52,0.33,0.21,0.0,0.0,0.34,0.5,0.41,1.0,0.45,0.0
210,0.0,0.57,0.1,0.6,0.49,0.8,0.88,1.0,1.0,0.9,0.81,0.61,0.67,0.3,0.58,0.0,1.0
211,0.0,0.63,0.29,0.8299999999999998,0.67,1.0,1.0,0.97,0.8399999999999999,0.72,0.61,0.48,0.4,0.23,0.19,0.0,1.0
212,0.27,1.0,1.0,0.93,0.78,0.62,0.53,0.31,0.28,0.0,0.0,0.13,0.03,0.33,0.92,0.35,0.0
213,0.0,0.59,0.2,0.79,1.0,1.0,1.0,0.9,0.6,0.67,0.33,0.44,0.07,0.22,0.33,0.0,1.0
214,0.0,0.64,0.21,1.0,0.27,0.86,0.24,0.43,0.08,0.04,0.06,0.0,0.53,0.02,1.0,0.06,1.0
215,0.0,0.93,0.6,1.0,0.65,0.66,0.51,0.33,0.35,0.0,0.11,0.23,0.31,0.37,1.0,0.38,0.0
216,0.0,0.37,0.28,0.55,0.62,0.79,1.0,1.0,0.98,0.8399999999999999,0.8399999999999999,0.55,0.76,0.26,0.67,0.0,1.0
217,0.01,0.91,0.5,1.0,0.58,0.67,0.32,0.32,0.16,0.0,0.0,0.38,0.4,0.49,1.0,0.49,0.0
218,0.0,0.67,0.16,0.8,0.64,1.0,0.8499999999999999,0.9900000000000002,0.8499999999999999,0.74,0.89,0.49,0.95,0.24,1.0,0.0,1.0
219,0.0,0.33,0.34,0.52,0.64,0.76,0.93,1.0,1.0,0.9,0.88,0.6,0.75,0.3,0.64,0.0,1.0
220,0.0,0.8,0.07,1.0,0.93,1.0,0.98,0.68,0.64,0.26,0.41,0.0,0.15,0.41,1.0,0.48,0.0
221,0.0,1.0,0.66,0.9900000000000002,0.86,0.79,0.64,0.4,0.44,0.0,0.08999999999999998,0.2,0.33,0.44,1.0,0.47,0.0
222,0.0,0.93,0.44,1.0,0.78,0.72,0.68,0.33,0.39,0.0,0.2,0.24,0.52,0.44,1.0,0.46,0.0
223,0.34,0.29,0.0,0.51,0.37,0.76,0.92,1.0,1.0,0.8,0.8399999999999999,0.53,0.74,0.26,0.74,0.0,1.0
224,0.0,0.88,0.44,1.0,1.0,0.8499999999999999,0.88,0.45,0.6,0.08,0.25,0.0,0.32,0.25,0.98,0.27,0.0
225,0.0,0.96,0.4,1.0,0.59,0.67,0.42,0.25,0.26,0.0,0.14,0.38,0.57,0.45,1.0,0.48,0.0
226,0.0,0.89,0.54,1.0,1.0,0.8,0.8199999999999998,0.37,0.48,0.0,0.11,0.05,0.19,0.32,0.76,0.38,0.0
227,0.0,0.93,0.51,0.97,1.0,1.0,0.77,0.61,0.56,0.22,0.38,0.0,0.23,0.3,0.76,0.31,0.0
228,0.0,0.91,0.34,1.0,1.0,0.77,0.9900000000000002,0.38,0.71,0.0,0.9,0.07,0.8499999999999999,0.3,0.0,0.25,0.0
229,0.42,0.71,0.79,1.0,0.73,0.81,0.58,0.34,0.38,0.0,0.0,0.11,0.5,0.1,1.0,0.1,1.0
230,0.01,0.98,0.52,1.0,0.69,0.65,0.5,0.23,0.29,0.0,0.0,0.37,0.47,0.42,1.0,0.43,0.0
231,0.0,0.45,0.26,0.68,0.68,0.88,1.0,1.0,0.76,0.75,0.55,0.51,0.42,0.26,0.4,0.0,1.0
232,0.59,0.54,1.0,0.8199999999999998,0.8399999999999999,1.0,0.68,0.62,0.57,0.24,0.0,0.0,0.02,0.0,0.8399999999999999,0.04,1.0
233,0.0,1.0,0.55,1.0,1.0,0.89,0.72,0.57,0.46,0.25,0.33,0.0,0.1,0.32,0.69,0.32,0.0
234,0.0,0.93,0.46,1.0,0.94,0.9,0.8299999999999998,0.52,0.69,0.14,0.49,0.0,0.49,0.28,1.0,0.28,0.0
235,0.0,0.48,0.35,0.57,0.67,0.78,0.9900000000000002,1.0,1.0,0.88,0.79,0.58,0.63,0.27,0.75,0.0,1.0
236,0.0,0.87,0.43,1.0,0.68,0.58,0.63,0.08,0.34,0.0,0.02,0.29,0.51,0.34,1.0,0.41,0.0
237,0.35,0.97,0.68,1.0,1.0,0.69,0.75,0.34,0.44,0.0,0.91,0.15,0.75,0.34,0.0,0.33,0.0
238,0.0,0.88,0.46,1.0,0.8299999999999998,0.78,0.66,0.39,0.45,0.0,0.15,0.15,0.32,0.37,1.0,0.38,0.0
239,0.43,0.8299999999999998,0.42,0.76,0.52,1.0,0.46,0.44,0.36,0.0,0.0,0.13,0.5,0.12,1.0,0.13,1.0
240,0.0,0.44,0.28,0.59,0.67,0.78,1.0,1.0,0.89,0.8299999999999998,0.75,0.56,0.65,0.28,0.67,0.0,1.0
241,0.0,0.72,0.32,0.91,0.77,1.0,1.0,0.88,0.87,0.45,0.75,0.0,0.61,0.15,0.89,0.34,0.0
242,0.49,0.73,0.8299999999999998,1.0,0.76,0.91,0.59,0.57,0.37,0.24,0.0,0.0,0.38,0.07,1.0,0.06,1.0
243,0.0,0.57,0.14,0.73,0.54,0.9,1.0,1.0,1.0,0.74,0.8,0.47,0.55,0.22,0.49,0.0,1.0
244,0.0,0.36,0.3,0.59,0.66,0.79,1.0,1.0,0.76,0.75,0.5,0.51,0.26,0.26,0.17,0.0,1.0
245,0.0,0.66,0.25,1.0,0.48,0.7,0.43,0.23,0.26,0.0,0.21,0.33,0.6,0.46,1.0,0.61,0.0
246,0.0,0.9,0.42,0.9900000000000002,0.94,1.0,0.96,0.63,0.8399999999999999,0.22,0.68,0.0,0.47,0.27,1.0,0.25,0.0
247,0.0,0.35,0.39,0.52,0.71,0.75,1.0,1.0,0.8199999999999998,0.76,0.59,0.51,0.36,0.25,0.08999999999999998,0.0,1.0
248,1.0,1.0,1.0,0.96,0.79,0.8,0.5,0.64,0.36,0.48,0.14,0.31,0.0,0.16,0.07,0.0,1.0
249,0.0,0.48,0.3,0.67,0.65,0.8499999999999999,1.0,1.0,0.8399999999999999,0.75,0.65,0.51,0.47,0.25,0.34,0.0,1.0
250,0.49,0.72,0.9900000000000002,0.97,1.0,1.0,0.81,0.6,0.66,0.2,0.0,0.0,0.08999999999999998,0.03,0.9900000000000002,0.08,1.0
251,0.12,0.97,0.0,1.0,0.58,0.98,1.0,0.8399999999999999,0.93,0.62,0.71,0.41,0.46,0.21,0.32,0.0,0.0
252,0.0,0.41,0.23,0.65,0.63,0.87,1.0,1.0,0.9,0.75,0.73,0.51,0.67,0.25,0.67,0.0,1.0
253,0.13,0.95,0.62,1.0,0.72,0.61,0.58,0.19,0.37,0.0,0.0,0.31,0.47,0.37,1.0,0.35,0.0
254,0.0,0.4,0.32,0.59,0.71,0.8199999999999998,1.0,1.0,0.8499999999999999,0.75,0.71,0.5,0.64,0.25,0.75,0.0,1.0
255,0.12,0.71,0.15,0.5,0.29,1.0,0.32,0.76,0.34,0.25,0.0,0.0,0.47,0.04,1.0,0.05,1.0
256,0.1,1.0,0.04,0.67,0.11,0.7,0.02,0.8,0.19,0.33,0.0,0.0,0.21,0.08,1.0,0.12,1.0
257,0.0,0.53,0.3,0.8199999999999998,0.62,1.0,0.52,0.61,0.5,0.21,0.2,0.03,0.45,0.0,1.0,0.03,1.0
258,0.0,0.98,0.72,1.0,0.97,0.8199999999999998,0.55,0.43,0.31,0.0,0.24,0.02,0.16,0.39,1.0,0.41,0.0
259,0.0,0.3,0.3,0.53,0.65,0.76,1.0,1.0,0.93,0.79,0.73,0.52,0.5,0.26,0.31,0.0,1.0
260,0.39,0.62,0.78,0.88,0.79,1.0,0.57,0.64,0.38,0.3,0.0,0.0,0.34,0.04,1.0,0.0,1.0
261,0.0,0.48,0.13,0.65,0.47,0.8299999999999998,0.8199999999999998,1.0,1.0,0.94,0.77,0.63,0.54,0.33,0.45,0.0,1.0
262,0.19,0.63,0.58,1.0,0.52,0.74,0.47,0.27,0.91,0.0,1.0,0.05,0.25,0.08,0.0,0.08999999999999998,1.0
263,0.34,0.79,0.69,1.0,0.6,0.75,0.41,0.26,0.13,0.0,0.0,0.08,0.5,0.07,1.0,0.05,1.0
264,0.31,0.88,0.03,0.8399999999999999,0.77,1.0,1.0,0.96,0.69,0.72,0.37,0.49,0.14,0.24,0.0,0.0,1.0
265,0.0,0.65,0.52,0.78,0.77,1.0,0.77,0.89,0.76,0.66,0.76,0.43,0.77,0.19,1.0,0.0,1.0
266,0.0,0.79,0.23,1.0,0.66,0.78,0.66,0.39,0.56,0.0,0.3,0.01,0.41,0.27,1.0,0.29,0.0
267,0.0,0.21,0.41,0.46,0.73,0.73,1.0,1.0,0.8499999999999999,0.8399999999999999,0.73,0.56,0.61,0.28,0.56,0.0,1.0
268,0.0,0.67,0.46,0.91,1.0,1.0,0.8299999999999998,0.56,0.52,0.15,0.22,0.0,0.29,0.28,0.8499999999999999,0.29,0.0
269,0.0,0.59,0.46,0.7,0.86,0.91,1.0,1.0,0.95,0.75,0.92,0.5,0.89,0.25,0.95,0.0,1.0
270,0.0,0.67,0.47,0.91,0.78,1.0,0.64,0.59,0.49,0.18,0.02,0.0,0.37,0.04,1.0,0.05,1.0
271,0.26,0.97,0.29,1.0,0.75,0.9900000000000002,1.0,0.8299999999999998,0.8199999999999998,0.61,0.56,0.39,0.27,0.2,0.0,0.0,0.0
272,1.0,1.0,0.42,0.89,0.26,0.74,0.11,0.59,0.05,0.45,0.0,0.29,0.0,0.14,0.21,0.0,1.0
273,0.0,0.92,0.39,0.9900000000000002,1.0,1.0,0.8199999999999998,0.66,0.5,0.33,0.17,0.0,0.19,0.17,0.65,0.3,0.0
274,0.36,0.63,0.0,0.67,0.53,0.8399999999999999,1.0,1.0,0.8299999999999998,0.74,0.66,0.47,0.53,0.21,0.51,0.0,1.0
275,0.0,1.0,0.46,1.0,0.86,0.8399999999999999,0.68,0.43,0.56,0.0,0.4,0.08999999999999998,0.5,0.34,1.0,0.34,0.0
276,0.0,0.86,0.26,1.0,0.68,0.97,0.8399999999999999,0.62,0.75,0.19,0.55,0.0,0.57,0.23,1.0,0.23,0.0
277,0.0,0.96,0.45,1.0,1.0,0.9900000000000002,0.79,0.8299999999999998,0.6,0.63,0.45,0.42,0.36,0.21,0.33,0.0,0.0
278,0.0,0.53,0.15,0.63,0.62,0.8,1.0,1.0,0.79,0.76,0.55,0.51,0.35,0.26,0.22,0.0,1.0
279,0.0,0.86,0.44,1.0,0.8499999999999999,0.86,0.62,0.42,0.34,0.0,0.21,0.04,0.45,0.38,1.0,0.43,0.0
280,0.0,0.55,0.3,0.67,0.66,0.8199999999999998,1.0,1.0,0.81,0.8199999999999998,0.61,0.56,0.46,0.28,0.39,0.0,1.0
281,0.33,0.73,0.66,0.88,1.0,1.0,0.79,0.8,0.58,0.6,0.36,0.41,0.16,0.2,0.0,0.0,1.0
282,0.0,0.93,0.43,1.0,0.91,0.87,0.7,0.44,0.5,0.0,0.35,0.05,0.39,0.44,1.0,0.53,0.0
283,0.0,0.64,0.49,0.89,0.73,1.0,0.65,0.55,0.62,0.08999999999999998,0.08,0.02,0.23,0.0,1.0,0.05,1.0
284,0.0,0.89,0.36,1.0,0.58,0.72,0.54,0.36,0.56,0.0,0.28,0.11,0.48,0.27,1.0,0.3,0.0
285,0.1,0.9900000000000002,0.36,0.98,1.0,1.0,0.91,0.68,0.58,0.34,0.24,0.0,0.0,0.03,0.36,0.22,0.0
286,1.0,1.0,0.96,0.97,0.93,0.8,0.8199999999999998,0.63,0.71,0.46,0.46,0.3,0.25,0.14,0.0,0.0,1.0
287,0.0,0.8,0.47,1.0,1.0,0.9900000000000002,0.8199999999999998,0.6,0.5,0.25,0.23,0.0,0.33,0.36,0.89,0.44,0.0
288,0.14,0.73,0.6,1.0,1.0,0.93,0.74,0.55,0.38,0.2,0.0,0.0,0.02,0.35,0.63,0.28,0.0
289,0.0,1.0,0.57,0.94,1.0,0.78,1.0,0.63,1.0,0.47,0.86,0.31,0.71,0.15,1.0,0.0,1.0
290,0.0,0.74,0.32,0.81,0.77,1.0,1.0,0.9900000000000002,0.8399999999999999,0.74,0.64,0.49,0.41,0.24,0.18,0.0,1.0
291,0.0,0.89,0.65,1.0,0.8499999999999999,0.7,0.51,0.35,0.19,0.0,0.12,0.21,0.29,0.48,1.0,0.46,0.0
292,0.0,0.61,0.32,0.81,0.74,1.0,1.0,0.93,0.97,0.69,0.97,0.46,0.95,0.23,0.91,0.0,1.0
293,0.0,0.95,0.36,1.0,0.77,0.8299999999999998,0.76,0.4,0.54,0.0,0.26,0.24,0.54,0.34,1.0,0.39,0.0
294,0.0,1.0,0.5,0.9900000000000002,0.47,0.69,0.32,0.35,0.2,0.0,0.1,0.29,0.44,0.44,1.0,0.47,0.0
295,0.0,0.34,0.43,0.67,0.74,1.0,0.68,0.54,0.59,0.08999999999999998,0.05,0.01,0.32,0.0,1.0,0.03,1.0
296,0.0,0.27,0.33,0.5,0.76,0.74,0.9,1.0,0.81,0.8,0.76,0.53,0.79,0.26,1.0,0.0,1.0
297,0.0,0.89,0.41,1.0,0.89,0.93,1.0,0.62,0.8399999999999999,0.31,0.64,0.0,0.27,0.17,0.54,0.34,0.0
298,0.0,0.81,0.41,0.79,0.79,0.96,1.0,1.0,0.95,0.74,0.87,0.49,0.78,0.23,0.78,0.0,1.0
299,0.0,0.8199999999999998,0.38,1.0,0.74,0.76,0.49,0.36,0.15,0.0,0.06,0.11,0.35,0.38,1.0,0.43,0.0
300,0.0,0.68,0.48,0.81,0.86,1.0,1.0,0.97,0.87,0.73,0.81,0.49,0.8,0.24,0.71,0.0,1.0
301,0.44,0.74,0.53,1.0,0.5,0.73,0.46,0.42,0.44,0.1,0.0,0.0,0.35,0.05,1.0,0.07,1.0
302,0.0,1.0,0.61,1.0,1.0,0.93,0.63,0.64,0.36,0.33,0.14,0.0,0.08999999999999998,0.29,0.47,0.42,0.0
303,0.0,0.87,0.55,1.0,1.0,0.81,0.74,0.41,0.49,0.0,0.2,0.1,0.32,0.32,0.9900000000000002,0.35,0.0
304,0.15,0.94,0.58,1.0,1.0,0.7,0.71,0.34,0.31,0.0,0.14,0.3,0.0,0.57,0.91,0.57,0.0
305,0.0,0.41,0.4,0.58,0.74,0.8,1.0,1.0,0.88,0.75,0.75,0.5,0.65,0.25,0.65,0.0,1.0
306,0.0,0.63,0.43,0.77,0.7,1.0,0.62,0.63,0.54,0.25,0.27,0.01,0.49,0.02,1.0,0.0,1.0
307,0.0,0.94,0.56,1.0,1.0,0.8299999999999998,0.88,0.52,0.64,0.23,0.43,0.0,0.19,0.29,0.63,0.43,0.0
308,0.0,0.95,0.49,1.0,1.0,0.98,0.8499999999999999,0.63,0.5,0.31,0.13,0.0,0.13,0.27,0.6,0.29,0.0
309,0.0,0.96,0.58,1.0,0.86,0.86,0.65,0.44,0.55,0.0,0.38,0.11,0.38,0.39,1.0,0.42,0.0
310,0.0,0.87,0.46,1.0,0.72,0.72,0.61,0.35,0.42,0.0,0.23,0.3,0.49,0.5,1.0,0.58,0.0
311,0.44,0.75,0.9,1.0,0.8299999999999998,0.86,0.67,0.46,0.51,0.06,0.0,0.0,0.27,0.03,1.0,0.02,1.0
312,0.0,0.5,0.13,0.63,0.56,0.8299999999999998,1.0,1.0,0.94,0.75,0.75,0.5,0.54,0.24,0.31,0.0,1.0
313,0.21,1.0,0.19,0.7,0.32,1.0,0.45,0.52,0.63,0.07,0.0,0.0,0.34,0.08,1.0,0.13,1.0
314,0.0,0.26,0.34,0.45,0.68,0.71,1.0,1.0,0.86,0.87,0.59,0.55,0.32,0.22,0.05,0.0,1.0
315,0.07,0.54,0.43,0.76,0.76,1.0,1.0,0.9900000000000002,0.78,0.74,0.57,0.49,0.28,0.24,0.0,0.0,1.0
316,0.05,0.32,0.36,0.54,0.71,0.75,1.0,1.0,0.71,0.78,0.43,0.53,0.17,0.27,0.0,0.0,1.0
317,0.0,0.43,0.33,0.61,0.69,0.79,1.0,1.0,0.93,0.79,0.8299999999999998,0.53,0.78,0.26,0.74,0.0,1.0
318,0.35,0.64,0.64,1.0,0.66,0.8499999999999999,0.59,0.38,1.0,0.06,0.86,0.06,0.23,0.04,0.0,0.0,1.0
319,0.41,0.69,0.76,1.0,0.73,0.81,0.57,0.39,0.46,0.0,0.0,0.1,0.5,0.08999999999999998,1.0,0.1,1.0
320,0.0,0.92,0.49,1.0,1.0,0.8299999999999998,0.8,0.45,0.71,0.06,0.64,0.0,0.36,0.31,1.0,0.42,0.0
321,0.0,0.65,0.51,0.74,0.87,0.96,1.0,1.0,0.78,0.75,0.54,0.5,0.32,0.25,0.12,0.0,1.0
322,0.0,0.88,0.49,1.0,0.8499999999999999,0.75,0.71,0.36,0.48,0.0,0.13,0.28,0.44,0.42,1.0,0.46,0.0
323,0.0,0.63,0.58,0.8499999999999999,1.0,1.0,0.78,0.74,0.67,0.46,0.64,0.19,0.0,0.0,0.03,0.03,1.0
324,0.19,0.48,0.68,0.72,1.0,1.0,0.89,0.75,0.79,0.46,0.67,0.16,0.0,0.02,0.88,0.0,1.0
325,0.0,1.0,0.53,0.97,1.0,0.96,0.71,0.58,0.57,0.14,0.44,0.0,0.33,0.35,0.9,0.38,0.0
326,0.0,0.93,0.59,1.0,1.0,0.8,0.76,0.46,0.58,0.12,0.42,0.0,0.08999999999999998,0.32,0.69,0.42,0.0
327,0.0,1.0,0.5,0.97,1.0,0.91,0.74,0.63,0.55,0.29,0.42,0.0,0.2,0.31,0.68,0.36,0.0
328,0.0,0.54,0.0,0.72,0.42,0.9,0.91,1.0,1.0,0.76,0.74,0.51,0.48,0.26,0.26,0.0,1.0
329,0.0,0.95,0.49,1.0,0.8299999999999998,0.77,0.72,0.38,0.6,0.0,0.42,0.04,0.49,0.28,1.0,0.29,0.0
330,0.0,0.76,0.7,1.0,1.0,0.79,0.6,0.4,0.25,0.0,0.08,0.01,0.12,0.38,1.0,0.47,0.0
331,1.0,0.8399999999999999,0.31,1.0,0.0,0.88,0.08,0.7,0.15,0.53,0.15,0.35,0.0,0.17,0.0,0.0,1.0
332,0.0,0.87,0.32,1.0,0.75,0.9,0.64,0.45,0.49,0.0,0.8199999999999998,0.1,1.0,0.33,0.54,0.37,0.0
333,0.0,0.98,0.49,1.0,1.0,0.9900000000000002,0.88,0.65,0.61,0.33,0.34,0.0,0.21,0.18,0.44,0.41,0.0
334,0.0,0.58,0.26,0.62,0.63,0.8499999999999999,1.0,1.0,0.76,0.75,0.51,0.51,0.32,0.25,0.2,0.0,1.0
335,0.0,0.8299999999999998,0.3,1.0,0.61,0.78,0.64,0.39,0.52,0.0,0.31,0.24,0.61,0.48,1.0,0.57,0.0
336,0.03,0.97,0.39,1.0,1.0,0.79,0.63,0.39,0.27,0.0,0.76,0.07,0.92,0.33,0.0,0.35,0.0
337,0.0,0.91,0.4,1.0,0.65,0.69,0.62,0.29,0.48,0.0,0.16,0.31,0.51,0.4,1.0,0.48,0.0
338,0.0,0.8,0.35,1.0,0.9900000000000002,0.8199999999999998,1.0,0.45,0.61,0.12,0.2,0.0,0.18,0.34,0.92,0.31,0.0
339,0.0,0.46,0.44,0.72,0.86,1.0,0.68,0.93,0.56,0.64,0.56,0.34,0.61,0.05,1.0,0.0,1.0
340,0.0,0.9,0.41,1.0,0.9,0.74,0.81,0.36,0.51,0.0,0.36,0.01,0.24,0.36,1.0,0.4,0.0
341,0.01,0.91,0.51,1.0,1.0,0.86,0.62,0.49,0.33,0.08999999999999998,0.15,0.0,0.0,0.36,0.75,0.33,0.0
342,0.35,0.64,0.58,1.0,0.63,0.91,0.57,0.5,0.48,0.1,0.0,0.01,0.5,0.0,1.0,0.01,1.0
343,0.0,0.77,0.38,0.89,0.56,1.0,0.46,0.57,0.47,0.15,1.0,0.11,0.45,0.04,0.08,0.0,1.0
344,0.21,0.98,0.0,1.0,0.54,1.0,1.0,1.0,0.6,0.81,0.32,0.57,0.21,0.29,0.19,0.0,0.0
345,0.0,0.9900000000000002,0.71,1.0,1.0,0.77,0.72,0.48,0.53,0.18,0.4,0.0,0.0,0.27,0.66,0.33,0.0
346,0.0,0.92,0.42,0.97,0.86,1.0,0.72,0.54,0.6,0.0,0.4,0.0,0.56,0.22,1.0,0.21,0.0
347,0.0,0.94,0.61,1.0,1.0,0.77,0.8299999999999998,0.44,0.58,0.13,0.44,0.0,0.25,0.29,0.97,0.36,0.0
348,0.0,0.88,0.2,1.0,0.8,0.92,0.88,0.52,0.73,0.08999999999999998,0.54,0.0,0.38,0.28,1.0,0.28,0.0
349,0.0,0.5,0.45,0.7,0.8,0.92,1.0,1.0,0.8,0.75,0.59,0.5,0.52,0.25,0.52,0.0,1.0
350,0.0,0.4,0.26,0.65,0.6,0.8499999999999999,0.97,1.0,1.0,0.8199999999999998,0.74,0.56,0.48,0.29,0.3,0.0,1.0
351,0.0,0.93,0.57,1.0,1.0,0.8399999999999999,0.89,0.45,0.8199999999999998,0.05,0.63,0.0,0.39,0.26,1.0,0.35,0.0
352,0.0,0.65,0.33,0.8399999999999999,0.78,1.0,1.0,0.94,0.75,0.71,0.48,0.48,0.23,0.24,0.04,0.0,1.0
353,0.0,0.95,0.38,1.0,0.78,0.8,0.63,0.4,0.49,0.0,0.24,0.14,0.46,0.34,1.0,0.36,0.0
354,0.0,0.95,0.53,1.0,1.0,0.86,0.98,0.51,0.8,0.18,0.55,0.0,0.33,0.31,0.87,0.34,0.0
355,0.0,0.39,0.42,0.52,0.76,0.74,1.0,1.0,0.92,0.87,0.8199999999999998,0.58,0.71,0.29,0.68,0.0,1.0
356,0.26,0.64,0.39,1.0,0.44,0.92,0.43,0.52,0.39,0.12,0.0,0.0,0.47,0.02,1.0,0.08,1.0
357,0.0,0.8199999999999998,0.37,1.0,0.65,0.73,0.54,0.36,0.42,0.0,0.16,0.32,0.48,0.42,1.0,0.44,0.0
358,0.0,0.71,0.39,0.81,0.74,0.9900000000000002,1.0,1.0,0.78,0.75,0.53,0.5,0.28,0.26,0.11,0.0,1.0
359,0.49,0.91,0.98,1.0,0.96,0.66,0.59,0.32,0.17,0.0,0.0,0.16,0.38,0.4,1.0,0.48,0.0
360,0.0,0.91,0.35,1.0,0.67,0.72,0.61,0.35,0.45,0.0,0.21,0.13,0.4,0.27,1.0,0.29,0.0
361,0.0,0.55,0.39,0.74,0.76,0.95,1.0,1.0,0.87,0.75,0.72,0.5,0.61,0.25,0.57,0.0,1.0
362,0.0,1.0,0.37,0.94,0.47,0.55,0.46,0.15,0.37,0.0,0.06,0.29,0.53,0.34,1.0,0.37,0.0
363,0.0,0.9,0.57,1.0,0.63,0.71,0.46,0.36,0.4,0.0,0.1,0.12,0.39,0.32,1.0,0.39,0.0
364,0.0,0.94,0.6,1.0,1.0,0.79,0.86,0.44,0.66,0.1,0.43,0.0,0.16,0.32,0.74,0.43,0.0
365,0.0,0.8,0.23,1.0,0.94,0.8299999999999998,1.0,0.5,0.68,0.19,0.34,0.0,0.32,0.34,0.89,0.5,0.0
366,0.0,0.34,0.16,0.54,0.51,0.77,0.89,1.0,0.86,0.75,0.73,0.5,0.7,0.24,1.0,0.0,1.0
367,0.0,0.93,0.4,1.0,0.57,0.56,0.44,0.05,0.2,0.0,0.18,0.34,0.59,0.44,1.0,0.54,0.0
368,0.0,0.96,0.35,1.0,0.5,0.62,0.36,0.21,0.16,0.0,0.02,0.41,0.46,0.52,1.0,0.55,0.0
369,0.25,1.0,0.76,0.95,0.75,0.63,0.58,0.29,0.54,0.0,1.0,0.24,0.61,0.43,0.0,0.54,0.0
370,0.39,0.59,0.74,0.78,1.0,1.0,0.76,0.77,0.62,0.51,0.57,0.24,0.38,0.0,0.0,0.02,1.0
371,0.36,0.78,0.75,1.0,0.77,0.8199999999999998,0.61,0.34,0.39,0.0,0.0,0.08,0.5,0.08,1.0,0.07,1.0
372,0.0,0.44,0.26,0.62,0.62,0.81,1.0,1.0,0.97,0.78,0.79,0.52,0.64,0.26,0.53,0.0,1.0
373,0.0,0.96,0.5,1.0,0.97,0.86,0.86,0.51,0.59,0.18,0.46,0.0,0.47,0.32,1.0,0.42,0.0
374,0.0,0.69,0.26,0.77,0.92,0.97,1.0,1.0,0.76,0.75,0.55,0.5,0.39,0.25,0.29,0.0,1.0
375,0.32,1.0,0.57,0.9,0.46,0.51,0.25,0.15,0.06,0.0,0.0,0.38,0.48,0.46,1.0,0.48,0.0
376,0.0,0.53,0.08,0.55,0.46,0.79,0.89,1.0,1.0,0.8499999999999999,0.78,0.57,0.56,0.29,0.47,0.0,1.0
377,0.0,1.0,0.73,0.9900000000000002,0.62,0.66,0.34,0.33,0.14,0.0,0.05,0.15,0.19,0.43,1.0,0.43,0.0
378,1.0,1.0,0.92,0.8499999999999999,0.75,0.71,0.58,0.57,0.58,0.42,0.33,0.28,0.08,0.14,0.0,0.0,1.0
